id,district,sq_mt_built,n_rooms,n_bathrooms,buy_price,buy_price_by_area
12427,Tres Olivos - Valverde,83.0,3,1,160000,1928
12426,La Paz,219.0,4,3,790000,3607
12425,Montecarmelo,100.0,2,2,433000,4330
12424,Mirasierra,90.0,3,2,399000,4433
12423,La Paz,260.0,5,4,910000,3500
12422,Fuencarral,108.0,4,2,295000,2731
12421,Fuencarral,252.0,5,5,740000,2937
12419,Fuencarral,155.0,3,2,650000,4194
12418,Las Tablas,121.0,2,2,450000,3719
12417,Fuentelarreina,282.0,5,3,720000,2553
12416,Fuencarral,106.0,2,2,450000,4245
12415,Mirasierra,395.0,6,5,1290000,3266
12412,Peñagrande,93.0,2,2,445000,4785
12409,Fuencarral,260.0,5,4,765000,2942
12407,Mirasierra,189.0,4,2,730000,3862
12406,Peñagrande,168.0,4,3,460000,2738
12404,Montecarmelo,103.0,1,2,398000,3864
12403,Fuencarral,161.0,4,2,619000,3845
12402,Fuencarral,371.0,4,5,885000,2385
12401,Fuencarral,574.0,6,4,1460000,2544
12399,Fuencarral,480.0,5,4,1200000,2500
12398,Peñagrande,85.0,3,1,285000,3353
12397,Peñagrande,86.0,3,1,265000,3081
12396,Mirasierra,109.0,2,2,420000,3853
12395,Fuencarral,309.0,0,1,370000,1197
12394,Pilar,220.0,6,3,550000,2500
12393,Fuencarral,241.0,4,5,890000,3693
12392,Fuencarral,487.0,5,5,1400000,2875
12391,Fuencarral,183.0,5,4,700000,3825
12389,Fuencarral,52.0,2,1,170000,3269
12388,Fuencarral,87.0,3,2,198000,2276
12387,Fuencarral,66.0,2,1,200000,3030
12386,Fuencarral,95.0,3,2,299000,3147
12385,Fuencarral,317.0,3,2,649000,2047
12384,Fuencarral,169.0,4,2,430000,2544
12383,Montecarmelo,162.0,3,2,570000,3519
12382,Fuencarral,118.0,3,2,540000,4576
12379,Montecarmelo,85.0,2,2,399000,4694
12378,Peñagrande,394.0,6,5,1343500,3410
12377,Tres Olivos - Valverde,71.0,3,1,230000,3239
12376,La Paz,158.0,4,2,600000,3797
12375,Peñagrande,82.0,3,1,225000,2744
12374,Peñagrande,270.0,5,3,1185000,4389
12373,Las Tablas,120.0,3,2,530000,4417
12372,La Paz,77.0,2,1,249900,3245
12371,Tres Olivos - Valverde,251.0,6,5,699000,2785
12370,Montecarmelo,245.0,5,4,1120000,4571
12369,Fuencarral,132.0,4,3,780000,5909
12368,Fuencarral,120.0,3,2,455000,3792
12367,Fuentelarreina,240.0,4,5,650000,2708
12366,Arroyo del Fresno,360.0,5,4,860000,2389
12365,La Paz,199.0,5,4,900000,4523
12364,Las Tablas,100.0,2,2,400000,4000
12363,Pilar,90.0,3,1,190000,2111
12362,Fuencarral,505.0,7,6,995000,1970
12361,La Paz,80.0,3,1,219000,2738
12360,Montecarmelo,171.0,4,3,632000,3696
12359,Peñagrande,309.0,5,4,780000,2524
12358,Tres Olivos - Valverde,179.0,3,2,617000,3447
12357,Montecarmelo,179.0,4,3,735000,4106
12356,Tres Olivos - Valverde,126.0,3,2,340000,2698
12355,Peñagrande,359.0,6,5,1150000,3203
12354,Fuencarral,270.0,5,5,770000,2852
12353,Fuencarral,121.0,2,2,450000,3719
12352,Tres Olivos - Valverde,158.0,4,3,534900,3385
12351,Fuencarral,130.0,3,2,549000,4223
12350,Peñagrande,96.0,3,1,359000,3740
12349,Mirasierra,94.0,4,1,349000,3713
12348,Fuencarral,480.0,6,5,1330000,2771
12347,Peñagrande,513.0,13,13,715000,1394
12346,Fuencarral,159.0,3,2,759000,4774
12345,Fuencarral,153.0,3,2,599000,3915
12344,Fuencarral,300.0,4,5,840000,2800
12343,Tres Olivos - Valverde,75.0,3,1,209000,2787
12342,Montecarmelo,134.0,3,2,570000,4254
12341,Mirasierra,340.0,4,4,1385000,4074
12340,Montecarmelo,290.0,5,5,1298000,4476
12339,Tres Olivos - Valverde,78.0,3,1,185000,2372
12338,Fuentelarreina,238.0,2,2,1100000,4622
12337,Tres Olivos - Valverde,65.0,3,1,175000,2692
12336,Tres Olivos - Valverde,82.0,3,1,240000,2927
12335,Peñagrande,81.0,3,2,289000,3568
12334,Peñagrande,400.0,5,4,980000,2450
12333,Fuencarral,186.0,4,3,750000,4032
12332,Mirasierra,150.0,2,2,535000,3567
12331,Fuencarral,450.0,5,4,950000,2111
12327,Fuencarral,55.0,2,1,195000,3545
12326,Montecarmelo,180.0,4,3,745000,4139
12325,Peñagrande,177.0,3,3,700000,3955
12324,Montecarmelo,132.0,2,2,549000,4159
12323,Fuencarral,213.0,5,3,810000,3803
12322,Fuencarral,100.0,3,1,454400,4544
12321,Fuencarral,143.0,3,2,549000,3839
12320,Mirasierra,225.0,5,3,855000,3800
12319,Peñagrande,108.0,3,2,340000,3148
12318,Peñagrande,101.0,4,2,380000,3762
12317,Fuencarral,413.0,6,6,1250000,3027
12316,Fuencarral,413.0,6,6,1200000,2906
12315,Fuencarral,157.0,4,2,545000,3471
12314,Fuencarral,61.0,1,1,339900,5572
12313,Fuencarral,136.0,3,2,598000,4397
12312,Fuencarral,447.0,6,4,1055000,2360
12311,Fuencarral,60.0,1,1,210000,3500
12310,Peñagrande,332.0,6,5,877000,2642
12309,Peñagrande,332.0,6,5,920000,2771
12308,Peñagrande,165.0,3,3,739700,4483
12307,Peñagrande,165.0,3,3,719700,4362
12306,Fuencarral,208.0,3,3,880000,4231
12305,Fuencarral,160.0,4,2,715000,4469
12304,La Paz,110.0,4,2,330000,3000
12303,La Paz,229.0,4,4,715000,3122
12302,Arroyo del Fresno,145.0,3,2,555000,3828
12301,Fuentelarreina,240.0,4,5,650000,2708
12300,Fuencarral,85.0,3,2,430000,5059
12299,Fuencarral,62.0,2,1,189000,3048
12298,La Paz,219.0,5,3,798000,3644
12297,Fuencarral,115.0,3,2,479500,4170
12296,Fuencarral,160.0,4,3,670000,4188
12294,Fuencarral,180.0,4,3,745000,4139
12293,Peñagrande,110.0,4,2,479000,4355
12292,Las Tablas,120.0,3,2,549000,4575
12291,Peñagrande,252.0,4,4,917700,3642
12290,Mirasierra,189.0,4,2,643000,3402
12289,Fuencarral,487.0,5,8,1095000,2248
12286,La Paz,122.0,4,2,375000,3074
12285,La Paz,161.0,3,2,518500,3220
12284,La Paz,69.0,2,1,425000,6159
12283,Las Tablas,105.0,2,2,420000,4000
12282,Pilar,55.0,2,1,214000,3891
12281,Tres Olivos - Valverde,66.0,1,1,189000,2864
12280,Fuentelarreina,240.0,4,5,650000,2708
12279,Fuencarral,124.0,3,2,422000,3403
12278,Fuencarral,360.0,6,5,870000,2417
12277,Fuencarral,280.0,4,4,1200000,4286
12276,Fuencarral,352.0,5,6,1450000,4119
12275,Fuencarral,136.0,4,2,476000,3500
12272,Tres Olivos - Valverde,179.0,3,2,604000,3374
12270,Sanchinarro,153.0,4,3,640000,4183
12268,Hortaleza,85.0,2,2,399000,4694
12264,Sanchinarro,114.0,3,2,510000,4474
12261,Hortaleza,350.0,6,4,720000,2057
12260,Hortaleza,400.0,6,5,1250000,3125
12255,Palomas,379.0,4,4,965000,2546
12249,Hortaleza,225.0,4,4,1500000,6667
12248,Hortaleza,369.0,5,4,990000,2683
12246,Hortaleza,239.0,4,2,660000,2762
12245,Virgen del Cortijo - Manoteras,117.0,2,2,450000,3846
12242,Valdebebas - Valdefuentes,140.0,3,2,541200,3866
12241,Hortaleza,450.0,5,5,1290000,2867
12238,Hortaleza,340.0,5,3,895000,2632
12237,Hortaleza,360.0,5,5,1390000,3861
12236,Hortaleza,130.0,2,2,615000,4731
12234,Conde Orgaz-Piovera,174.0,3,2,720000,4138
12233,Palomas,217.0,4,2,669000,3083
12232,Hortaleza,140.0,3,3,668000,4771
12231,Hortaleza,362.0,5,4,1480000,4088
12230,Hortaleza,178.0,4,3,930000,5225
12229,Hortaleza,361.0,5,5,1390000,3850
12227,Hortaleza,450.0,9,6,1275000,2833
12226,Hortaleza,534.0,4,5,1050000,1966
12224,Pinar del Rey,94.0,2,2,330000,3511
12220,Hortaleza,500.0,6,5,1275000,2550
12219,Hortaleza,125.0,3,3,720000,5760
12218,Conde Orgaz-Piovera,487.0,6,6,1475000,3029
12216,Palomas,164.0,4,3,630000,3841
12215,Conde Orgaz-Piovera,130.0,3,2,680000,5231
12214,Sanchinarro,142.0,2,2,565000,3979
12213,Pinar del Rey,105.0,2,3,215000,2048
12210,Hortaleza,340.0,5,5,890000,2618
12207,Pinar del Rey,44.0,1,1,175000,3977
12205,Canillas,117.0,3,1,299900,2563
12204,Valdebebas - Valdefuentes,400.0,6,5,990000,2475
12202,Pinar del Rey,60.0,3,1,160000,2667
12201,Hortaleza,335.0,4,3,765000,2284
12200,Hortaleza,500.0,5,5,1390000,2780
12199,Canillas,107.0,3,2,329000,3075
12198,Pinar del Rey,70.0,2,1,155000,2214
12197,Pinar del Rey,56.0,2,1,168000,3000
12196,Sanchinarro,110.0,2,2,425000,3864
12195,Conde Orgaz-Piovera,320.0,3,3,960000,3000
12193,Palomas,203.0,4,3,890000,4384
12191,Hortaleza,66.0,1,1,240000,3636
12190,Hortaleza,183.0,3,3,950000,5191
12189,Hortaleza,447.0,6,4,1290000,2886
12187,Conde Orgaz-Piovera,380.0,5,5,1495000,3934
12186,Hortaleza,423.0,5,6,1380000,3262
12184,Hortaleza,221.0,4,3,850000,3846
12183,Valdebebas - Valdefuentes,126.0,2,2,510900,4055
12182,Valdebebas - Valdefuentes,110.0,2,2,418600,3805
12181,Sanchinarro,145.0,3,2,656750,4529
12177,Hortaleza,360.0,5,5,1450000,4028
12176,Conde Orgaz-Piovera,402.0,5,4,1350000,3358
12175,Sanchinarro,147.0,3,2,449900,3061
12173,Palomas,274.0,5,4,1500000,5474
12169,Conde Orgaz-Piovera,225.0,4,4,1500000,6667
12167,Conde Orgaz-Piovera,361.0,5,4,1390000,3850
12166,Sanchinarro,120.0,3,2,530250,4419
12165,Canillas,145.0,3,2,299000,2062
12164,Hortaleza,257.0,5,3,820000,3191
12163,Hortaleza,411.0,6,6,1295000,3151
12160,Hortaleza,394.0,5,4,1450000,3680
12155,Hortaleza,221.0,7,3,850000,3846
12154,Conde Orgaz-Piovera,400.0,5,6,1490000,3725
12153,Valdebebas - Valdefuentes,116.0,3,2,565000,4871
12152,Hortaleza,385.0,7,6,1500000,3896
12151,Hortaleza,376.0,5,5,1075000,2859
12150,Hortaleza,221.0,7,3,850000,3846
12148,Canillas,85.0,3,1,199000,2341
12147,Pinar del Rey,95.0,3,2,295000,3105
12146,Sanchinarro,136.0,3,2,570000,4191
12145,Sanchinarro,80.0,2,2,410000,5125
12144,Hortaleza,360.0,5,5,1480000,4111
12143,Hortaleza,450.0,3,5,1450000,3222
12141,Virgen del Cortijo - Manoteras,107.0,2,2,435000,4065
12140,Hortaleza,161.0,4,2,550000,3416
12139,Sanchinarro,134.0,3,2,525000,3918
12138,Hortaleza,144.0,4,2,585000,4062
12137,Hortaleza,99.0,3,1,285000,2879
12136,Hortaleza,279.0,5,5,1490000,5341
12135,Apóstol Santiago,90.0,4,2,250000,2778
12134,Canillas,262.0,5,4,845000,3225
12133,Sanchinarro,111.0,3,2,455000,4099
12132,Pinar del Rey,57.0,2,1,144000,2526
12131,Pinar del Rey,52.0,1,1,189000,3635
12129,Canillas,90.0,3,2,295000,3278
12128,Apóstol Santiago,92.0,2,1,369000,4011
12127,Conde Orgaz-Piovera,132.0,4,3,489000,3705
12125,Sanchinarro,130.0,3,2,600000,4615
12118,Hortaleza,400.0,5,5,1250000,3125
12116,Hortaleza,278.0,4,4,1450000,5216
12114,Hortaleza,173.0,3,2,560000,3237
12113,Conde Orgaz-Piovera,373.0,5,6,1425000,3820
12112,Sanchinarro,109.0,2,2,420000,3853
12110,Hortaleza,373.0,5,5,1425000,3820
12108,Virgen del Cortijo - Manoteras,121.0,2,2,315000,2603
12107,Hortaleza,179.0,3,2,765000,4274
12106,Conde Orgaz-Piovera,360.0,5,5,1198000,3328
12105,Hortaleza,411.0,3,4,1290000,3139
12104,Hortaleza,162.0,3,3,950000,5864
12103,Hortaleza,400.0,4,5,1500000,3750
12102,Apóstol Santiago,135.0,4,2,425000,3148
12101,Hortaleza,101.0,2,2,435000,4307
12100,Conde Orgaz-Piovera,80.0,2,1,340000,4250
12099,Palomas,200.0,3,2,649000,3245
12097,Sanchinarro,130.0,3,2,590000,4538
12096,Virgen del Cortijo - Manoteras,104.0,0,2,229000,2202
12094,Pinar del Rey,76.0,3,1,235000,3092
12093,Pinar del Rey,80.0,3,2,289000,3612
12092,Canillas,117.0,3,1,330000,2821
12091,Canillas,105.0,3,1,319000,3038
12090,Sanchinarro,55.0,1,1,285000,5182
12089,Conde Orgaz-Piovera,371.0,7,5,1100000,2965
12088,Hortaleza,163.0,3,2,700000,4294
12087,Conde Orgaz-Piovera,150.0,3,3,720000,4800
12086,Apóstol Santiago,92.0,2,2,350000,3804
12085,Hortaleza,148.0,3,2,630000,4257
12084,Hortaleza,410.0,5,5,1390000,3390
12082,Pinar del Rey,58.0,2,1,139000,2397
12081,Apóstol Santiago,111.0,4,3,279000,2514
12080,Conde Orgaz-Piovera,180.0,3,2,765000,4250
12079,Hortaleza,383.0,5,4,720000,1880
12078,Conde Orgaz-Piovera,170.0,4,2,775000,4559
12077,Valdebebas - Valdefuentes,265.0,4,5,670000,2528
12076,Pinar del Rey,101.0,3,2,290000,2871
12075,Hortaleza,389.0,4,4,899000,2311
12074,Pinar del Rey,57.0,1,1,158000,2772
12073,Pinar del Rey,57.0,1,1,163000,2860
12072,Pinar del Rey,59.0,1,1,147000,2492
12071,Hortaleza,146.0,3,2,620000,4247
12070,Hortaleza,120.0,3,2,448000,3733
12069,Canillas,60.0,2,1,154900,2582
12068,Canillas,69.0,3,1,175000,2536
12067,Canillas,96.0,3,1,320000,3333
12066,Canillas,78.0,1,1,270000,3462
12064,Hortaleza,372.0,5,5,1500000,4032
12061,Hortaleza,380.0,4,4,1425000,3750
12058,Hortaleza,137.0,4,2,485000,3540
12057,Conde Orgaz-Piovera,275.0,3,2,798000,2902
12056,Valdebebas - Valdefuentes,141.0,3,2,631000,4475
12055,Canillas,111.0,3,1,359900,3242
12054,Canillas,111.0,3,1,359900,3242
12053,Valdebebas - Valdefuentes,97.0,2,1,385000,3969
12052,Sanchinarro,141.0,3,2,570000,4043
12051,Palomas,625.0,6,3,990000,1584
12050,Pinar del Rey,72.0,3,1,179990,2500
12049,Conde Orgaz-Piovera,170.0,3,3,870000,5118
12048,Canillas,85.0,3,2,360000,4235
12047,Sanchinarro,112.0,3,2,440000,3929
12046,Sanchinarro,113.0,3,2,499000,4416
12045,Palomas,625.0,4,3,990000,1584
12044,Virgen del Cortijo - Manoteras,75.0,1,1,335000,4467
12043,Pinar del Rey,167.0,4,2,625000,3743
12042,Valdebebas - Valdefuentes,107.0,7,2,592000,5533
12041,Hortaleza,242.0,4,6,890000,3678
12040,Hortaleza,413.0,5,5,980000,2373
12038,Hortaleza,450.0,8,4,1300000,2889
12037,Conde Orgaz-Piovera,84.0,1,1,495000,5893
12035,Virgen del Cortijo - Manoteras,220.0,3,3,795000,3614
12034,Pinar del Rey,85.0,3,1,249000,2929
12033,Palomas,162.0,3,2,695000,4290
12031,Valdebebas - Valdefuentes,360.0,5,4,920000,2556
12029,Sanchinarro,125.0,3,2,446000,3568
12028,Pinar del Rey,72.0,2,1,223000,3097
12027,Hortaleza,138.0,3,2,500000,3623
12025,Hortaleza,85.0,2,2,440000,5176
12024,Valdebebas - Valdefuentes,170.0,4,3,588000,3459
12023,Hortaleza,400.0,6,5,1380000,3450
12022,Apóstol Santiago,240.0,6,4,860000,3583
12021,Palomas,116.0,2,2,495000,4267
12020,Hortaleza,110.0,2,2,510000,4636
12019,Apóstol Santiago,138.0,4,2,375000,2717
12018,Pinar del Rey,310.0,4,4,960000,3097
12016,Hortaleza,400.0,5,6,1495000,3738
12015,Hortaleza,88.0,2,1,151000,1716
12011,Valdebebas - Valdefuentes,140.0,3,2,566000,4043
12010,Valdebebas - Valdefuentes,147.0,3,2,590400,4016
12009,Valdebebas - Valdefuentes,147.0,3,2,581500,3956
12008,Valdebebas - Valdefuentes,142.0,3,2,557100,3923
12007,Valdebebas - Valdefuentes,140.0,3,2,541600,3869
12006,Valdebebas - Valdefuentes,140.0,3,2,542900,3878
12005,Conde Orgaz-Piovera,179.0,3,2,755000,4218
12004,Pinar del Rey,83.0,3,2,292000,3518
12003,Hortaleza,140.0,3,2,549000,3921
12002,Hortaleza,167.0,4,2,650000,3892
12001,Pinar del Rey,42.0,0,1,135000,3214
12000,Pinar del Rey,79.0,2,1,199000,2519
11999,Hortaleza,94.0,3,2,318997,3394
11998,Canillas,50.0,1,1,150000,3000
11997,Sanchinarro,103.0,2,2,440000,4272
11996,Canillas,65.0,2,1,222000,3415
11995,Pinar del Rey,48.0,2,1,150000,3125
11994,Conde Orgaz-Piovera,107.0,3,2,329000,3075
11993,Apóstol Santiago,75.0,2,1,289000,3853
11992,Sanchinarro,190.0,5,2,850000,4474
11990,Palomas,415.0,6,5,895000,2157
11989,Hortaleza,153.0,4,3,665000,4346
11988,Hortaleza,67.0,1,1,252000,3761
11987,Hortaleza,109.0,2,2,420000,3853
11986,Hortaleza,90.0,3,1,324000,3600
11985,Hortaleza,100.0,2,1,390000,3900
11984,Pinar del Rey,61.0,3,1,149900,2457
11983,Pinar del Rey,58.0,3,1,138000,2379
11982,Canillas,152.0,4,3,662000,4355
11981,Virgen del Cortijo - Manoteras,90.0,2,2,440000,4889
11980,Canillas,111.0,3,2,369000,3324
11979,Pinar del Rey,78.0,3,1,188400,2415
11978,Hortaleza,60.0,2,1,175000,2917
11977,Pinar del Rey,65.0,1,1,189000,2908
11976,Valdebebas - Valdefuentes,72.0,3,1,275000,3819
11975,Valdebebas - Valdefuentes,147.0,3,2,571000,3884
11974,Apóstol Santiago,120.0,2,2,618000,5150
11973,Conde Orgaz-Piovera,150.0,3,2,685000,4567
11972,Canillas,91.0,3,2,350000,3846
11971,Hortaleza,415.0,5,4,1450000,3494
11970,Pinar del Rey,90.0,2,3,289000,3211
11968,Hortaleza,280.0,5,4,950000,3393
11967,Hortaleza,167.0,3,2,800000,4790
11966,Hortaleza,146.0,3,2,620000,4247
11963,Hortaleza,400.0,6,6,1425000,3562
11962,Sanchinarro,170.0,4,2,650000,3824
11961,Pinar del Rey,65.0,2,1,223000,3431
11960,Pinar del Rey,86.0,3,1,275000,3198
11959,Sanchinarro,130.0,4,2,499000,3838
11958,Sanchinarro,92.0,2,2,420000,4565
11953,Apóstol Santiago,177.0,4,2,475000,2684
11952,Hortaleza,400.0,5,5,1390000,3475
11949,Hortaleza,140.0,3,3,990000,7071
11948,Canillas,440.0,6,6,1090000,2477
11947,Hortaleza,200.0,3,2,1500000,7500
11945,Valdebebas - Valdefuentes,141.0,3,2,553600,3926
11944,Canillas,67.0,3,1,170000,2537
11943,Hortaleza,135.0,3,2,750000,5556
11942,Canillas,100.0,3,2,300000,3000
11941,Valdebebas - Valdefuentes,147.0,3,2,611500,4160
11940,Valdebebas - Valdefuentes,152.0,3,2,633200,4166
11939,Valdebebas - Valdefuentes,130.0,2,2,543600,4182
11938,Valdebebas - Valdefuentes,171.0,4,3,694300,4060
11937,Valdebebas - Valdefuentes,130.0,2,2,538600,4143
11936,Valdebebas - Valdefuentes,159.0,3,2,636800,4005
11935,Valdebebas - Valdefuentes,159.0,3,2,665200,4184
11934,Valdebebas - Valdefuentes,110.0,2,2,438600,3987
11933,Valdebebas - Valdefuentes,141.0,3,2,567200,4023
11932,Valdebebas - Valdefuentes,171.0,4,3,664300,3885
11931,Valdebebas - Valdefuentes,190.0,4,3,738500,3887
11930,Valdebebas - Valdefuentes,156.0,4,3,570000,3654
11929,Valdebebas - Valdefuentes,139.0,3,2,549820,3956
11928,Valdebebas - Valdefuentes,217.0,5,3,750000,3456
11924,Hortaleza,400.0,5,5,1250000,3125
11923,Hortaleza,400.0,5,5,1250000,3125
11922,Sanchinarro,164.0,4,3,625000,3811
11921,Hortaleza,151.0,3,2,750000,4967
11920,Hortaleza,113.0,2,2,890000,7876
11918,Valdebebas - Valdefuentes,110.0,2,2,471100,4283
11917,Valdebebas - Valdefuentes,190.0,4,3,755400,3976
11916,Canillas,60.0,2,1,165000,2750
11915,Hortaleza,380.0,5,4,1250000,3289
11914,Pinar del Rey,85.0,3,1,199000,2341
11913,Palomas,122.0,3,2,525000,4303
11912,Pinar del Rey,72.0,3,1,167000,2319
11911,Conde Orgaz-Piovera,81.0,2,1,380000,4691
11910,Valdebebas - Valdefuentes,314.0,4,4,990000,3153
11908,Canillas,116.0,3,1,288000,2483
11907,Pinar del Rey,60.0,2,1,160000,2667
11906,Sanchinarro,118.0,3,2,460000,3898
11905,Virgen del Cortijo - Manoteras,107.0,2,2,435000,4065
11904,Pinar del Rey,78.0,3,2,189950,2435
11899,Conde Orgaz-Piovera,150.0,3,3,720000,4800
11896,Hortaleza,127.0,4,2,447000,3520
11895,Hortaleza,120.0,3,2,590000,4917
11894,Canillas,131.0,2,1,320000,2443
11893,Hortaleza,347.0,5,5,1225000,3530
11892,Valdebebas - Valdefuentes,148.0,3,2,565000,3818
11890,Pinar del Rey,115.0,3,2,438000,3809
11889,Pinar del Rey,115.0,3,2,437000,3800
11888,Valdebebas - Valdefuentes,175.0,4,3,645000,3686
11887,Canillas,116.0,3,1,330000,2845
11886,Valdebebas - Valdefuentes,156.0,4,2,652800,4185
11883,Hortaleza,369.0,5,4,990000,2683
11882,Canillas,138.0,3,2,415000,3007
11881,Hortaleza,415.0,5,5,1450000,3494
11880,Hortaleza,317.0,5,6,1445368,4560
11879,Hortaleza,136.0,3,2,750000,5515
11875,Hortaleza,225.0,4,4,1500000,6667
11872,Palomas,110.0,2,2,390000,3545
11868,Valdebebas - Valdefuentes,122.0,2,2,434000,3557
11867,Valdebebas - Valdefuentes,161.0,2,2,520000,3230
11866,Hortaleza,291.0,5,4,1490000,5120
11860,Valdebebas - Valdefuentes,139.0,3,2,557000,4007
11858,Valdebebas - Valdefuentes,138.0,3,2,595300,4314
11857,Conde Orgaz-Piovera,372.0,5,5,1500000,4032
11856,Palomas,183.0,3,3,972000,5311
11855,Valdebebas - Valdefuentes,133.0,3,2,641300,4822
11854,Canillas,53.0,1,1,219268,4137
11853,Valdebebas - Valdefuentes,114.0,2,2,443000,3886
11852,Hortaleza,550.0,4,4,1500000,2727
11851,Valdebebas - Valdefuentes,131.0,3,2,549000,4191
11850,Valdebebas - Valdefuentes,165.0,4,3,669000,4055
11849,Valdebebas - Valdefuentes,129.0,3,2,539000,4178
11848,Valdebebas - Valdefuentes,132.0,3,2,549000,4159
11847,Valdebebas - Valdefuentes,174.0,4,3,619000,3557
11846,Valdebebas - Valdefuentes,155.0,4,3,649000,4187
11845,Valdebebas - Valdefuentes,120.0,2,2,439000,3658
11844,Valdebebas - Valdefuentes,168.0,4,3,649000,3863
11839,Conde Orgaz-Piovera,150.0,3,3,720000,4800
11829,Hortaleza,220.0,4,3,890000,4045
11828,Sanchinarro,174.0,4,3,799000,4592
11827,Valdebebas - Valdefuentes,138.0,3,2,637900,4622
11826,Valdebebas - Valdefuentes,140.0,3,2,564300,4031
11825,Valdebebas - Valdefuentes,141.0,3,2,546900,3879
11824,Valdebebas - Valdefuentes,141.0,3,2,544100,3859
11823,Valdebebas - Valdefuentes,140.0,3,2,604900,4321
11822,Valdebebas - Valdefuentes,140.0,3,2,604600,4319
11821,Valdebebas - Valdefuentes,140.0,3,2,544300,3888
11820,Valdebebas - Valdefuentes,140.0,3,2,544100,3886
11819,Valdebebas - Valdefuentes,139.0,3,2,540300,3887
11818,Valdebebas - Valdefuentes,139.0,3,2,539600,3882
11817,Valdebebas - Valdefuentes,139.0,3,2,538900,3877
11816,Valdebebas - Valdefuentes,139.0,3,2,597800,4301
11815,Valdebebas - Valdefuentes,139.0,3,2,537200,3865
11814,Valdebebas - Valdefuentes,139.0,3,2,537000,3863
11813,Valdebebas - Valdefuentes,138.0,3,2,593000,4297
11812,Valdebebas - Valdefuentes,114.0,2,2,444400,3898
11811,Valdebebas - Valdefuentes,114.0,2,2,439400,3854
11810,Valdebebas - Valdefuentes,114.0,2,2,434400,3811
11809,Valdebebas - Valdefuentes,114.0,2,2,429400,3767
11808,Valdebebas - Valdefuentes,114.0,2,2,424400,3723
11807,Valdebebas - Valdefuentes,138.0,3,2,536300,3886
11806,Apóstol Santiago,62.0,2,1,187000,3016
11805,Valdebebas - Valdefuentes,176.0,4,2,767800,4362
11804,Sanchinarro,147.0,3,3,789650,5372
11803,Sanchinarro,172.0,4,3,770750,4481
11802,Sanchinarro,166.0,4,3,763650,4600
11801,Sanchinarro,152.0,4,3,817550,5379
11800,Sanchinarro,170.0,4,3,757550,4456
11799,Sanchinarro,169.0,4,3,778450,4606
11798,Sanchinarro,169.0,4,3,773450,4577
11797,Sanchinarro,174.0,4,3,794000,4563
11796,Hortaleza,125.0,3,3,720000,5760
11795,Hortaleza,170.0,3,2,650000,3824
11794,Hortaleza,153.0,3,2,570000,3725
11793,Hortaleza,183.0,4,3,950000,5191
11792,Hortaleza,477.0,5,4,1290000,2704
11791,Hortaleza,130.0,3,2,620000,4769
11790,Hortaleza,130.0,3,2,620000,4769
11789,Apóstol Santiago,65.0,3,1,170000,2615
11788,Valdebebas - Valdefuentes,215.0,3,2,599000,2786
11787,Hortaleza,97.0,2,2,565000,5825
11786,Hortaleza,209.0,4,3,730000,3493
11785,Canillas,64.0,0,1,271078,4236
11784,Sanchinarro,122.0,3,2,495000,4057
11783,Pinar del Rey,78.0,2,2,220000,2821
11782,Pinar del Rey,115.0,2,2,495000,4304
11781,Sanchinarro,70.0,1,1,375000,5357
11780,Pinar del Rey,53.0,2,1,145000,2736
11779,Canillas,87.0,3,1,260000,2989
11778,Valdebebas - Valdefuentes,113.0,3,2,540000,4779
11777,Canillas,119.0,3,2,369900,3108
11776,Valdebebas - Valdefuentes,110.0,2,2,339000,3082
11775,Sanchinarro,136.0,4,2,499000,3669
11774,Conde Orgaz-Piovera,280.0,3,3,1250000,4464
11773,Valdebebas - Valdefuentes,107.0,3,2,350000,3271
11772,Canillas,501.0,5,5,995000,1986
11771,Sanchinarro,32.0,0,1,259000,8094
11770,Pinar del Rey,82.0,3,1,235000,2866
